method,metric,value
Proposed,delay_ms,6.0773379982398
Proposed,delay_ms,3.4033163522803287
Proposed,delay_ms,1.5653520741510898
Proposed,delay_ms,0.8067055982219957
Proposed,delay_ms,5.011906443127539
Proposed,delay_ms,2.473880917173391
Proposed,delay_ms,36.52109954831
Proposed,delay_ms,1.357089827208962
Proposed,delay_ms,2.2687157540177303
Proposed,delay_ms,0.7421674374287799
Proposed,delay_ms,1.7421340041148228
Proposed,delay_ms,2.189564897793445
Proposed,delay_ms,3.7605818095766983
Proposed,delay_ms,2.5222504299576016
Proposed,delay_ms,1.6248881073749435
Proposed,delay_ms,3.9856026406156366
Proposed,delay_ms,1.7615564121322014
Proposed,delay_ms,1.8674461512214657
Proposed,delay_ms,1.441841264002813
Proposed,delay_ms,1.6338356281214765
Proposed,delay_ms,4.7727107329968534
Proposed,delay_ms,0.8112314910171773
Proposed,delay_ms,1.4753997214157586
Proposed,delay_ms,1.3712109129989487
Proposed,delay_ms,1.855266482552962
Proposed,delay_ms,2.1057528601229225
Proposed,delay_ms,0.7014797172134999
Proposed,delay_ms,2.426297768584923
Proposed,delay_ms,1.926706309464984
Proposed,delay_ms,2.48991108279459
Proposed,delay_ms,0.3719945701728001
Proposed,delay_ms,2.8845662258005405
Proposed,delay_ms,2.287807049409128
Proposed,delay_ms,0.6678636971979345
Proposed,delay_ms,2.414355797389418
Proposed,delay_ms,3.8251336725506135
Proposed,delay_ms,2.7435624582783094
Proposed,delay_ms,0.9175559118200438
Proposed,delay_ms,5.997845193240206
Proposed,delay_ms,2.4370157038949696
Proposed,delay_ms,6.496096225129803
Proposed,delay_ms,1.0979370435558544
Proposed,delay_ms,1.7858844135862173
Proposed,delay_ms,5.3153486923810265
Proposed,delay_ms,1.9554727693658955
Proposed,delay_ms,3.5957328518911167
Proposed,delay_ms,1.7765235854145152
Proposed,delay_ms,1.9244946804870644
Proposed,delay_ms,5.283804662701435
Proposed,delay_ms,12.142848027664252
Proposed,delay_ms,5.066903659225848
Proposed,delay_ms,1.576835888616115
Proposed,delay_ms,0.8816635977872309
Proposed,delay_ms,2.0692358625350673
Proposed,delay_ms,6.523159257697237
Proposed,delay_ms,7.211468693100575
Proposed,delay_ms,5.672190323947391
Proposed,delay_ms,10.284370872804494
Proposed,delay_ms,6.520878361688991
Proposed,delay_ms,5.075355003879448
Proposed,delay_ms,11.174316020620495
Proposed,delay_ms,5.952672218174683
Proposed,delay_ms,4.214199015469282
Proposed,delay_ms,2.049074188868351
Proposed,delay_ms,1.9585589497744964
Proposed,delay_ms,1.943430565624225
Proposed,delay_ms,1.5555226900766397
Proposed,delay_ms,2.0733935029997177
Proposed,delay_ms,3.3250874452891033
Proposed,delay_ms,1.8994473177773523
Proposed,delay_ms,3.559144823480376
Proposed,delay_ms,3.8766100492815205
Proposed,delay_ms,3.74999804616163
Proposed,delay_ms,2.279920623770928
Proposed,delay_ms,1.7032151050582112
Proposed,delay_ms,3.754032614094317
Proposed,delay_ms,4.3589573206281935
Proposed,delay_ms,1.869588932584898
Proposed,delay_ms,3.798508815288769
Proposed,delay_ms,0.3816902859213466
Proposed,delay_ms,8.653302566159313
Proposed,delay_ms,4.012427958875377
Proposed,delay_ms,1.9430044590513136
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,1.6439999999999995
Proposed,throughput_mbps,1.9727999999999997
Proposed,throughput_mbps,6.247199999999999
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,7.562399999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,2.1372
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,6.247199999999999
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,6.576
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,5.918399999999999
Proposed,throughput_mbps,1.4796000000000002
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,1.4796000000000002
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,7.397999999999999
Proposed,throughput_mbps,5.918399999999999
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,5.918399999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,7.562399999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,5.918399999999999
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,7.397999999999999
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,6.576
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,2.1372
Proposed,throughput_mbps,1.6439999999999995
Proposed,throughput_mbps,1.4796000000000002
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,6.082799999999999
Proposed,throughput_mbps,6.247199999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,6.247199999999999
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,44.704362400579186
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,1.3152000000000001
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,1.9727999999999997
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,23.90012774670828
Proposed,throughput_mbps,2.466
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,0.8219999999999997
Proposed,throughput_mbps,28.942189315742187
Proposed,throughput_mbps,6.082799999999999
Proposed,throughput_mbps,32.02732271572297
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,6.576
Proposed,throughput_mbps,31.546802100150227
Proposed,throughput_mbps,5.753999999999999
Proposed,throughput_mbps,27.374401015145487
Proposed,throughput_mbps,22.116538676917102
Proposed,throughput_mbps,11.924800619465163
Proposed,throughput_mbps,14.887287551666303
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,26.00767593132211
Proposed,throughput_mbps,29.976934265579988
Proposed,throughput_mbps,28.911897961314512
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,6.576
Proposed,throughput_mbps,29.651719503306477
Proposed,throughput_mbps,7.397999999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,7.233599999999999
Proposed,throughput_mbps,32.61559217509668
Proposed,throughput_mbps,28.243808227759
Proposed,throughput_mbps,25.36211043838523
Proposed,throughput_mbps,30.15660902305192
Proposed,throughput_mbps,20.198239015930355
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,36.7398035674452
Proposed,throughput_mbps,1.9727999999999997
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,28.532696742821663
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,6.904799999999999
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,6.247199999999999
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,0.9863999999999998
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,7.562399999999999
Proposed,throughput_mbps,14.033028591641907
Proposed,throughput_mbps,6.740399999999999
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,1.1508
Proposed,throughput_mbps,1.8083999999999996
Proposed,throughput_mbps,2.3016
Proposed,throughput_mbps,1.6439999999999995
Proposed,throughput_mbps,1.9727999999999997
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,5.918399999999999
Proposed,throughput_mbps,6.082799999999999
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,7.726799999999998
Proposed,throughput_mbps,5.753999999999999
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,6.247199999999999
Proposed,throughput_mbps,6.082799999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,5.753999999999999
Proposed,throughput_mbps,6.082799999999999
Proposed,throughput_mbps,7.069199999999999
Proposed,throughput_mbps,6.082799999999999
Proposed,throughput_mbps,5.4251999999999985
Proposed,throughput_mbps,6.411599999999999
Proposed,throughput_mbps,5.918399999999999
Proposed,throughput_mbps,31.74498385492394
Proposed,throughput_mbps,1.3152000000000001
Proposed,throughput_mbps,5.589599999999999
Proposed,throughput_mbps,7.069199999999999
